386,DURAI  M,Bahujan Samaj Party,3635,50,3685,S2212
387,"GAJENDRAN, J.",Independent,3393,7,3400,S2212
388,"KARVANNAN, K.",Independent,3032,4,3036,S2212
389,"GAJENDIRAN, E.",Independent,2612,1,2613,S2212
390,"KOTTAI VENKATESAN, M.",Independent,1893,15,1908,S2212
391,"SENTHIL KUMAR, D.",Independent,1469,6,1475,S2212
392,"SEKAR, N.",Independent,1397,3,1400,S2212
393,SAKTHIVEL A,Thakkam Katchi,1174,12,1186,S2212
394,"GANESH, P.",Independent,978,2,980,S2212
395,NAGARAJAN P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,921,6,927,S2212
396,CAPTAIN SETTU M,Viro Ke Vir Indian Party,881,41,922,S2212
397,"JAISANKAR, M.",Independent,836,4,840,S2212
398,EZHIL ARASU M,Independent,741,12,753,S2212
399,BABU N,Independent,669,5,674,S2212
400,"DURUGAN, M.",United Republican Party of India,596,8,604,S2212
401,MOHMMAD SIDDIQ M H,Independent,525,3,528,S2212
402,"DHARANI, D.",Independent,466,2,468,S2212
403,"MANAVALAN, A.",Anna MGR Dravida Makkal Kalgam,433,47,480,S2212
404,"ARUL, M.",Independent,429,81,510,S2212
405,"MURUGESAN, D.",Independent,398,5,403,S2212
406,"ELLAPPAN, R.",Independent,375,3,378,S2212
407,"FEROZKHAN, A.",Independent,295,3,298,S2212
408,"DHAMODHARAN, G.",Independent,237,5,242,S2212
409,NOTA,None of the Above,9084,104,9188,S2212
410,NARESH GANPAT MHASKE,Shiv Sena,732109,2122,734231,S1325
411,RAJAN BABURAO VICHARE,Shiv Sena (Uddhav Balasaheb Thackrey),515013,2207,517220,S1325
412,SANTOSH BHIKAJI BHALERAO,Bahujan Samaj Party,10602,60,10662,S1325
413,ADV. GURUDEV NARSINGH SURYAWANSHI,Independent,3489,5,3494,S1325
414,MUKESH KAILASNATH TIWARI,Bhim Sena,2509,13,2522,S1325
415,JHA SUBHASH CHANDRA,Sardar Vallabhbhai Patel Party,2354,4,2358,S1325
416,DR. PIYUSH K. SAXENA,Independent,2292,1,2293,S1325
417,CHANDRAKANT VITTHAL SONAWANE,Independent,2245,4,2249,S1325
418,VIJAY DNYANOBA GHATE,Republican Bahujan Sena,1870,17,1887,S1325
419,IRFAN IBRAHIM SHAIKH,Independent,1867,8,1875,S1325
420,PRAMOD ANANDRAO DHUMAL,Independent,1785,1,1786,S1325
421,BHANWARLAL KHETMAL MEHTA,Hindu Samaj Party,1483,5,1488,S1325
422,UTTAM KISANRAO TIRPUDE,Peoples Party of India (Democratic),1349,5,1354,S1325
423,ARCHANA DINKAR GAIKWAD,Independent,1164,16,1180,S1325
424,SALIMA MUKTAR VASANI,Bahujan Maha Party,905,7,912,S1325
425,RAJIV KONDIBA BHOSALE,Independent,878,8,886,S1325
426,RAHUL JAGBIRSINGH MEHAROLIYA,Bahujan Republican  Socialist Party,818,0,818,S1325
427,RAJENDRA RAMCHANDRA SANKHE,Bharatheeya Jawan Kisan Party,759,8,767,S1325
428,KHAJASAB RASULSAB MULLA,Independent,646,2,648,S1325
429,SANJAY MANOHAR MORE,Independent,639,4,643,S1325
430,MALLIKARJUN SAYBANNA PUJARI,Independent,597,2,599,S1325
431,SAWALE DATTATRAY SITARAM,Independent,529,2,531,S1325
432,SURENDRAKUMAR K. JAIN,Independent,438,2,440,S1325
433,SIDDHANT CHHABAN SHIRSAT,Independent,319,5,324,S1325
434,NOTA,None of the Above,17768,133,17901,S1325
435,SACHITHANANTHAM R,Communist Party of India  (Marxist),667391,2758,670149,S2222
436,MOHAMED MUBARAK M A,All India Anna Dravida Munnetra Kazhagam,225492,836,226328,S2222
437,THILGABAMA M,Pattali Makkal Katchi,111013,1490,112503,S2222
438,KAILAI RAJAN D,Naam Tamilar Katchi,96891,954,97845,S2222
439,RAJKUMAR R,Independent,4410,6,4416,S2222
440,NATCHIMUTHU S,Bahujan Samaj Party,4231,53,4284,S2222
441,DINESHKUMAR S,All India Youth Development Party,2411,23,2434,S2222
442,MURUGESAN (A) VISHNU MURUGESAN C,Independent,2004,4,2008,S2222
443,ANGUCHAMY M,Independent,1286,4,1290,S2222
444,SURESH K,Independent,1254,3,1257,S2222
445,ARUMUGAM R,Independent,1078,11,1089,S2222
446,SABARINATH S,Independent,1001,10,1011,S2222
447,ANBUROSE D,Independent,997,15,1012,S2222
448,PALANISAMY K,Independent,941,8,949,S2222
449,SATHISH KANNA G T,Independent,914,12,926,S2222
450,NOTA,None of the Above,21860,260,22120,S2222
451,DEVESH SHAKYA,Samajwadi Party,474263,1545,475808,S2422
452,RAJVEER SINGH (RAJU BHAIYA),Bharatiya Janata Party,446748,1008,447756,S2422
453,MOHAMMAD IRFAN ADVOCATE,Bahujan Samaj Party,71407,178,71585,S2422
454,ANUPAM KUMAR,Kisan Kranti Dal,3944,5,3949,S2422
455,KAILASH KUMAR,Independent,1728,0,1728,S2422
456,DANVEER,Independent,1261,4,1265,S2422
457,UDAY VEER SINGH,Peoples Party of India (Democratic),985,7,992,S2422
458,ASHOK KUMAR,Independent,777,3,780,S2422
459,VIABHAV MISHRA,Bhartiya Shakti Chetna Party,742,5,747,S2422
460,AMAR SINGH,Independent,609,6,615,S2422
461,NOTA,None of the Above,5145,11,5156,S2422
462,DR.MALLU RAVI,Indian National Congress,459259,5813,465072,S2912
463,BHARATH  PRASAD POTHUGANTI,Bharatiya Janata Party,364898,5760,370658,S2912
464,DR.R.S.PRAVEEN KUMAR,Bharat Rashtra Samithi,319216,2127,321343,S2912
465,AMBOJU RAVI,Alliance of Democratic Reforms Party,12544,10,12554,S2912
466,BESAMOLLA  YOSEF,Bahujan Samaj Party,7138,80,7218,S2912
467,PILLELA SRIKANTH,Independent,6403,1,6404,S2912
468,BUDDHULA SRINIVAS,Independent,4358,3,4361,S2912
469,PALADHI NAGARAJU,Independent,4056,2,4058,S2912
470,AMARNATH,India Praja Bandhu Party,3703,6,3709,S2912
471,PULJALA BALAIAH,Independent,3582,2,3584,S2912
472,GALIMUDI GEETHA,Independent,3145,2,3147,S2912
473,KARNE. SHIREESHA @ BARRELAKKA,Independent,3037,50,3087,S2912
474,PAKIRA RAMULU,Independent,2833,6,2839,S2912
475,BIKSHAPATHI LANDA,Independent,1980,1,1981,S2912
476,AYYAPPA SUNIL,Rashtriya Praja Congress  (Secular),1224,3,1227,S2912
477,GADDAM VIJAY,Bahujan Mukti Party,1006,3,1009,S2912
478,PRASANGI,Pyramid Party of India,892,0,892,S2912
479,VAGGU VINAY,Vidhyarthula Rajakiya Party,768,2,770,S2912
480,DASARI BHARATHI,Viduthalai Chiruthaigal Katchi,722,8,730,S2912
481,NOTA,None of the Above,4511,69,4580,S2912
482,DR SHRIKANT EKNATH SHINDE,Shiv Sena,587921,1715,589636,S1324
483,VAISHALI DAREKAR - RANE,Shiv Sena (Uddhav Balasaheb Thackrey),379236,1256,380492,S1324
484,MO. SAHABUDDIN SHAIKH SULEMANI THAKUR,Vanchit Bahujan  Aaghadi,18697,44,18741,S1324
485,PRASHANT RAMESH INGLE,Bahujan Samaj Party,11285,56,11341,S1324
486,AMIT UPADHYAY,Right to Recall Party,4185,20,4205,S1324
487,ARUN BHAURAO NITURE,Rashtriya Kisan Bahujan Party,2751,2,2753,S1324
488,AMRISH RAJ MORAJKAR,Independent,2616,4,2620,S1324
489,ASHWINI AMOL KENDRE,Independent,2461,7,2468,S1324
490,NAFIS AHMED ANSARI,Independent,1997,3,2000,S1324
491,SUSHILA KASHINATH KAMBLE,Bahujan Samaj Party  (Ambedkar),1847,11,1858,S1324
492,ABHIJIT WAMANRAO BICHUKALE,Independent,1823,1,1824,S1324
493,AJAY SHYAM MORYA,Independent,1798,4,1802,S1324
494,SAMBHAJI JAGANNATH JADHAV,Sanyukt Bharat Paksh,1607,2,1609,S1324
495,CHANDRAKANT RAMBHAJI MOTE,Independent,1378,2,1380,S1324
496,POONAM JAGANNATH BAISANE,Bahujan Republican  Socialist Party,1376,5,1381,S1324
497,HINDURAO DADU PATIL,Rashtriya Maratha Party,1236,7,1243,S1324
498,GAWALI PRAVIN SHIVAJI,Apni Prajahit Party,1080,2,1082,S1324
499,ARUN VAMAN JADHAV,Independent,1077,5,1082,S1324
500,SHRIDHAR NARAYAN SALVE,Bhim Sena,1068,4,1072,S1324
501,SHRIKANT SHIVAJI VANJARE,Peoples Party of India (Democratic),806,2,808,S1324
502,PRAJAKTA NILESH YELVE,Independent,780,3,783,S1324
503,DNYANESHWAR LOKHANDE MAHARAJ,Independent,738,3,741,S1324
504,ADV. HITESH JAIKISHAN JESWANI,Independent,712,3,715,S1324
505,MOHAMMAD YUSUF KHAN,Independent,648,5,653,S1324
506,RAKESH KUMAR DHISULAL JAIN,Independent,599,3,602,S1324
507,SHIVA KRISHNAMURTI IYER,Independent,435,2,437,S1324
508,SALIMUDDIN KHALILUDDIN SHAIKH,Independent,370,1,371,S1324
509,DR. SACHIN SAHEBRAO PATIL,Independent,346,5,351,S1324
510,NOTA,None of the Above,11603,83,11686,S1324
511,BHAJAN LAL JATAV,Indian National Congress,525379,4632,530011,S2010
512,INDU DEVI,Bharatiya Janata Party,426798,4268,431066,S2010
513,VIKRAM SINGH,Bahujan Samaj Party,14005,107,14112,S2010
514,RAMKHILADI DHOVI,Independent,5426,47,5473,S2010
515,NOTA,None of the Above,7402,58,7460,S2010
516,SHATRUGHAN PRASAD SINHA,All India Trinamool Congress,603105,2540,605645,S2540
517,SURENDRAJEET SINGH AHLUWALIA,Bharatiya Janata Party,544077,2004,546081,S2540
518,JAHANARA KHAN,Communist Party of India  (Marxist),105454,510,105964,S2540
519,DIPIKA BAURI,Independent,10623,24,10647,S2540
520,SUNNY KUMAR SAH,Bahujan Samaj Party,8546,29,8575,S2540
521,SUJIT PAL,Independent,4749,11,4760,S2540
522,AMARNATH CHOWDHURY,Socialist Unity Centre Of India (COMMUNIST),4330,28,4358,S2540
523,NOTA,None of the Above,15448,62,15510,S2540
524,DUSHYANT SINGH,Bharatiya Janata Party,861850,3526,865376,S2025
525,URMILA JAIN “BHAYA”,Indian National Congress,492342,2045,494387,S2025
526,CHANDRA SINGH KIRAD,Bahujan Samaj Party,12252,33,12285,S2025
527,RAVI RAJ SINGH,Independent,10231,43,10274,S2025
528,BHUVANESH KUMAR,Right to Recall Party,9324,21,9345,S2025
529,BABULAL,Independent,7668,24,7692,S2025
530,PANKAJ PAJANTORIVALA,Independent,5927,18,5945,S2025
531,NOTA,None of the Above,15958,69,16027,S2025
532,ANNPURNA DEVI,Bharatiya Janata Party,787185,4472,791657,S275
533,VINOD KUMAR SINGH,Communist Party of India  (Marxist-Leninist)  (Liberation),410945,3698,414643,S275
534,MANOJ KUMAR,Independent,28310,302,28612,S275
535,JAI PRAKASH VERMA,Independent,22843,380,23223,S275
536,SITAN RABIDAS,Bahujan Samaj Party,13067,107,13174,S275
537,SURENDRA KUMAR AGRAWAL,Independent,9646,10,9656,S275
538,SAHADAT ANSARI,Independent,8217,15,8232,S275
539,JAYNARAYAN DAS,Bahujan Mukti Party,6701,37,6738,S275
540,AKLESHWAR SAW,Lokhit Adhikar Party,5574,27,5601,S275
541,JITLAL KISKU,Independent,5299,34,5333,S275
542,MD. SAGIR,Independent,5041,3,5044,S275
543,AJAY KRISHNA,Moolniwasi Samaj Party,4526,15,4541,S275
544,RAJESH,Independent,4230,3,4233,S275
545,RAMESHWAR PRASAD YADAV,Independent,4227,2,4229,S275
546,ASHISH KUMAR,Right to Recall Party,2892,4,2896,S275
547,NOTA,None of the Above,42089,63,42152,S275
548,BALWANT BASWANT WANKHADE,Indian National Congress,524136,2135,526271,S137
549,NAVNEET RAVI RANA,Bharatiya Janata Party,504806,1734,506540,S137
550,DINESH GANESHDAS BUB,Prahar Janshakti Party,84985,315,85300,S137
551,ANANDRAJ YASHWANT AMBEDKAR,Republican Sena,18713,80,18793,S137
552,KISHOR BHIMRAO LABADE,Independent,4522,2,4524,S137
553,SANJAYKUMAR FATTESINGH GADGE,Bahujan Samaj Party,4485,28,4513,S137
554,SUMITRA SAHEBRAO GAIKWAD,Independent,2686,4,2690,S137
555,ARUN YASHWANTRAO BHAGAT,Independent,2086,2,2088,S137
556,KISHOR DNYANESHWAR TAYDE,Independent,2070,2,2072,S137
557,SURAJ DHANRAJ NAGDVANE,Independent,1815,3,1818,S137
558,GAUTAM ALIAS ANANTA RAMDAS INGALE,Independent,1570,0,1570,S137
559,PRAMOD RAMKRUSHNA CHOURPAGAR,Independent,1306,1,1307,S137
560,ANIL THAWARE ALIAS DR. ANILKUMAR NAGBUDDHA,Independent,1206,0,1206,S137
561,SURESH PUNDLIK MESHRAM,Independent,1051,1,1052,S137
562,SATISH YASHWANTRAO GEDAM,Independent,942,1,943,S137
563,MANOHAR KRUSHNAJI KURHADE,Independent,871,0,871,S137
564,DIGAMBAR WAMAN BHAGAT,Naki Bharatiya Ekta Party,760,2,762,S137
565,ENGI. AVINASH HARISHCHANDRA DHANAWATE,Peoples Party of India (Democratic),725,5,730,S137
566,HIMMAT BHIMRAO DHOLE,Independent,668,2,670,S137
567,SUSHAMA GAJANAN AWACHAR,Jay Vidarbha Party,656,3,659,S137
568,GANESH NANAJI RAMTEKE,Akhil Bhartiya Parivar Party,624,5,629,S137
569,MANKAR DNYANESHWAR KASHIRAO,Independent,538,1,539,S137
570,TARA SURESH WANKHADE,Independent,526,1,527,S137
571,SHRIKRUSHNA SAKHARAMJI KSHIRSAGAR,Independent,508,2,510,S137
572,ADV. RAJU MADHUKARRAO KALANE,Bahujan Bharat Party,495,0,495,S137
573,BHARAT CHAMPATRAO YANGAD,Independent,441,0,441,S137
574,VARSHA BHAGAWANTRAO BHAGAT,Independent,440,3,443,S137
575,NARENDRA BABULAL KATHANE,Desh Janhit Party,422,0,422,S137
576,PRABHAKAR PANDURANG BHATKAR,Independent,365,0,365,S137
577,ADV. PRUTHVISAMRAT MUKINDRAO DIPWANSH,Independent,335,2,337,S137
578,BHAURAO SAMPATRAO WANKHADE,All India Forward Bloc,328,1,329,S137
579,GHAZI SAADUDDIN ZAHEER AHMED,Rashtriya Ulama Council,325,6,331,S137
580,RAVI GUNWANTRAO WANKHADE,Independent,286,2,288,S137
581,SONALI SANJAY MESHRAM,Independent,270,2,272,S137
582,SANDEEP BABULAL MESHRAM,Independent,257,0,257,S137
583,RAJESH TULSHIRAM KHADE,Independent,239,0,239,S137
584,RAJU MAHADEVRAO SONONE,Independent,230,2,232,S137
585,NOTA,None of the Above,2517,27,2544,S137
586,AJENDRA SINGH LODHI,Samajwadi Party,490003,680,490683,S2447
587,KUNWAR PUSHPENDRA SINGH CHANDEL,Bharatiya Janata Party,487373,681,488054,S2447
588,NIRDOSH KUMAR DIXIT,Bahujan Samaj Party,94564,132,94696,S2447
589,ANUPAM KUMAR TRIPATHI,Bhartiya Shakti Chetna Party,6401,6,6407,S2447
590,BRIJESH KUMAR PAL,Rashtra Uday Party,4516,11,4527,S2447
591,BHUVANENDRA NARAYAN SINGH,Independent,4315,5,4320,S2447
592,SANTOSH KUMAR,Independent,3776,1,3777,S2447
593,RAJESH SINGH,Independent,3605,2,3607,S2447
594,SURESH KUMAR,Eklavya Samaj Party,2181,0,2181,S2447
595,SANJIV KUMAR,Spashtwadi Jan Aadhar Party,2003,0,2003,S2447
596,DHARMRAJ,Al-Hind Party,1589,2,1591,S2447
597,NOTA,None of the Above,13442,11,13453,S2447
598,PARBHUBHAI NAGARBHAI VASAVA,Bharatiya Janata Party,757787,6163,763950,S0623
599,CHAUDHARY SIDDHARTH AMARSINH,Indian National Congress,526054,7643,533697,S0623
600,REKHABEN HARSINGBHAI CHAUDHARI,Bahujan Samaj Party,15872,272,16144,S0623
601,NOTA,None of the Above,24762,780,25542,S0623
602,ANTO ANTONY,Indian National Congress,360957,6666,367623,S1117
603,DR.T.M.THOMAS ISSAC,Communist Party of India  (Marxist),297888,3616,301504,S1117
604,ANIL K.ANTONY,Bharatiya Janata Party,231172,3234,234406,S1117
605,ADV.P.K.GEETHAKRISHNAN,Bahujan Samaj Party,3918,54,3972,S1117
606,JOY P.MATHEW,People's Party of India(secular),1173,8,1181,S1117
607,K.C.THOMAS,Independent,1080,21,1101,S1117
608,ADV.HARIKUMAR M.K.,Ambedkarite Party of India,735,27,762,S1117
609,ANOOP V.,Independent,557,52,609,S1117
610,NOTA,None of the Above,8268,143,8411,S1117
611,LAXMIKANT PAPPU NISHAD,Samajwadi Party,497488,1207,498695,S2462
612,PRAVIN KUMAR NISHAD,Bharatiya Janata Party,405611,914,406525,S2462
613,NADEEM ASHRAF,Bahujan Samaj Party,150549,263,150812,S2462
614,DHEERAJ SRIVASTAV,Pragatisheel Samaj Party,5135,5,5140,S2462
615,RAM KRISHNA DWIVEDI,Independent,4509,0,4509,S2462
616,SATYVANT PRATAP SINGH,Independent,4351,7,4358,S2462
617,KULDEEP,Sardar Patel Siddhant Party,3591,4,3595,S2462
618,MITRASEN,Independent,2535,9,2544,S2462
619,RAJENDRA YADAV URF COLONEL SAHAB,Sarvjan Awaz Party,2229,10,2239,S2462
620,ANAND KUMAR GAUTAM,Independent,1840,10,1850,S2462
621,SUBHASH CHANDRA DUBEY,Naki Bharatiya Ekta Party,1702,6,1708,S2462
622,NOTA,None of the Above,9210,17,9227,S2462
623,DM KATHIR ANAND,Dravida Munnetra Kazhagam,566435,2257,568692,S228
624,AC SHANMUGAM,Bharatiya Janata Party,350956,2034,352990,S228
625,DR S PASUPATHI,All India Anna Dravida Munnetra Kazhagam,116964,718,117682,S228
626,D MAHESH ANAND,Naam Tamilar Katchi,52707,577,53284,S228
627,A NATARAJAN,Bharatiya Praja Aikyata Party,3982,23,4005,S228
628,SHANMUGAVELU,Independent,3570,6,3576,S228
629,MANSOOR ALI KHAN,Independent,2769,35,2804,S228
630,SYED ALI D,Independent,2121,3,2124,S228
631,P SHANMUGAM,Independent,2037,2,2039,S228
632,NAGARAJ P,Independent,1948,11,1959,S228
633,K JAYAMANI,Bahujan Samaj Party,1684,18,1702,S228
634,D SARAVANAN,Independent,1497,0,1497,S228
635,MP SHANMUGAM,Independent,859,9,868,S228
636,N SIVAKUMAR,Independent,701,0,701,S228
637,AFROSE,Independent,672,1,673,S228
638,A BEEMARAO MILINTHAR,United Republican Party of India,667,3,670,S228
639,DR S JAYARAJ,Independent,659,2,661,S228
640,K SHANMUGAM,Independent,601,15,616,S228
641,V KALIAPERUMAL,Ganasangam Party of India,594,6,600,S228
642,G SHANMUGAM,Independent,560,12,572,S228
643,PP JAYAPRAKASH,Independent,455,6,461,S228
644,PASUPATHI,Independent,407,8,415,S228
645,S WILLIAM SATHYARAJ,Tamil Manila Murpokku Dravida Kazhagam,373,4,377,S228
646,M BABU,Independent,303,3,306,S228
647,B JAGAN,Independent,282,3,285,S228
648,AHMED RAASHID PALLIMIRA,Independent,271,2,273,S228
649,SHANMUGASUNDARAM,Independent,250,1,251,S228
650,C MADHAVAN,Independent,201,1,202,S228
651,T JOHNSON,Independent,174,0,174,S228
652,E RAJKUMAR,Independent,129,4,133,S228
653,C RAMACHANDHIRAN,Independent,128,2,130,S228
654,NOTA,None of the Above,8669,67,8736,S228
655,ASIT KUMAR MAL,All India Trinamool Congress,851209,4424,855633,S2541
656,PIYA SAHA,Bharatiya Janata Party,525463,2917,528380,S2541
657,SHYAMALI PRADHAN,Communist Party of India  (Marxist),98819,564,99383,S2541
658,ATUL CHANDRA BAURI,Independent,7811,18,7829,S2541
659,DR MANIK CHANDRA PRODHAN,Bahujan Samaj Party,7011,28,7039,S2541
660,SHANTA DAS,Mulnibasi Party of India,3633,7,3640,S2541
661,BIJOY DOLUI,Socialist Unity Centre Of India (COMMUNIST),2774,18,2792,S2541
662,MANTU DHIBAR,Hindustan Shakti Sena,2048,4,2052,S2541
663,NOTA,None of the Above,21640,82,21722,S2541
664,AZAD KIRTI JHA,All India Trinamool Congress,717069,3598,720667,S2539
665,DILIP GHOSH,Bharatiya Janata Party,579609,3077,582686,S2539
666,SUKRITI GHOSAL,Communist Party of India  (Marxist),152851,978,153829,S2539
667,LUXMI NARAYAN KORA,Independent,7138,4,7142,S2539
668,PRABHU NATH SAH,Bahujan Samaj Party,6822,34,6856,S2539
669,TASBIRUL ISLAM,Socialist Unity Centre Of India (COMMUNIST),3450,19,3469,S2539
670,REENA LEONG,Independent,3100,11,3111,S2539
671,MIR SAKIMUDDIN,The National Road Map Party of India,2413,5,2418,S2539
672,NOTA,None of the Above,21532,63,21595,S2539
673,KHAGEN MURMU,Bharatiya Janata Party,525109,1914,527023,S257
674,PRASUN BANERJEE,All India Trinamool Congress,448234,1081,449315,S257
675,ALAM MOSTAQUE,Indian National Congress,384063,701,384764,S257
676,JATISH KISKU,Independent,8680,3,8683,S257
677,MONATAN HEMBRAM,Independent,7927,6,7933,S257
678,SWAPAN MAHATO,Independent,7235,2,7237,S257
679,SANATAN RISHI,Bahujan Samaj Party,5624,8,5632,S257
680,JOSEPH KISKU,Ambedkarite Party of India,4637,0,4637,S257
681,MONJU HEMBROM,Independent,3535,3,3538,S257
682,MD FARUQUE HOSSAIN,Independent,3374,1,3375,S257
683,SOMNATH DAS,Bharatiya Nyay-Adhikar Raksha Party,3157,7,3164,S257
684,SUBHASH BARMAN,Kamatapur People’s Party (United),2019,0,2019,S257
685,KALICHARAN ROY,Socialist Unity Centre Of India (COMMUNIST),1286,7,1293,S257
686,MD SOHEL,All India Secular Front,1090,2,1092,S257
687,NARESH PAL,Jan Sangh Party,593,3,596,S257
688,NOTA,None of the Above,7257,31,7288,S257
689,VISHAL (DADA) PRAKASHBAPU PATIL,Independent,569651,2015,571666,S1344
690,SANJAY (KAKA) PATIL,Bharatiya Janata Party,469392,2221,471613,S1344
691,CHANDRAHAR SUBHASH PATIL,Shiv Sena (Uddhav Balasaheb Thackrey),60115,745,60860,S1344
692,ALLAUDDIN HAYATCHAND KAZI,Independent,9269,13,9282,S1344
693,PRAKASH SHIVAJIRAO SHENDGE,Independent,8150,101,8251,S1344
694,PANDURANG RAOSAHEB BHOSALE,Bharatheeya Jawan Kisan Party,5518,47,5565,S1344
695,TIPUSULATAN SIKANDAR PATAVEGAR,Bahujan Samaj Party,5502,58,5560,S1344
696,MAHESH YASHWANT KHARADE,Swabhimani Paksha,5491,30,5521,S1344
697,RAVINDRA CHANDAR SOLANKAR,Independent,3649,9,3658,S1344
698,ANAND SHANKAR NALAGE,Baliraja Party,3531,9,3540,S1344
699,SHASHIKANT GAUTAM DESHMUKH,Independent,3143,12,3155,S1344
700,SATISH LALITA KRISHNA KADAM,Hindustan Janta Party,2851,8,2859,S1344
701,SUWARNATAI SUDHAKAR GAYAKWAD,Independent,1925,12,1937,S1344
702,DATTATRAY PANDIT PATIL,Independent,1468,1,1469,S1344
703,TOUHID ILAHI MOMIN,Independent,1460,0,1460,S1344
704,AJIT DHANAJI KHANDARE,Independent,1380,18,1398,S1344
705,BANDAGAR NANASO BALASO,Independent,1292,8,1300,S1344
706,JALINDAR MACHINDRA THOMAKE,Independent,1257,3,1260,S1344
707,SANGRAM RAJARAM MORE,Independent,1004,7,1011,S1344
708,DR AKASH VHATKAR,Independent,803,11,814,S1344
709,NOTA,None of the Above,6512,53,6565,S1344
710,SHIV PAL SINGH PATEL (DR. S P SINGH),Samajwadi Party,439836,2096,441932,S2439
711,SANGAM LAL GUPTA,Bharatiya Janata Party,374208,1518,375726,S2439
712,PRATHMESH MISHRA 'SENANI',Bahujan Samaj Party,79872,272,80144,S2439
713,SANDEEP SINGH,National Jan Dal,5270,16,5286,S2439
714,ARUN KUMAR PANDEY,Hindustan Samaj Party,4984,7,4991,S2439
715,SHIV RAM SHARMA,Moulik Adhikar Party,4709,2,4711,S2439
716,AMAR SINGH,Independent,4135,3,4138,S2439
717,SUNIL CHANDRA PAL,Rashtra Uday Party,3337,3,3340,S2439
718,AJEET PRATAP,Independent,2581,0,2581,S2439
719,VIJAY SINGH,Sanatan Sanskriti Raksha Dal,2457,2,2459,S2439
720,RISHI PATEL,Apna Dal (Kamerawadi),2425,4,2429,S2439
721,MAHESH KUMAR PRAJAPATI,Samajhdar Party,1963,1,1964,S2439
722,DHANANJAY,Independent,1622,1,1623,S2439
723,GEETA DEVI,Bhartiya Lokmat Rashtrwadi Party,1582,12,1594,S2439
724,RAMSIDDH YADAV URF R.S.YADAV,Manavtawadi Samaj Party,1326,1,1327,S2439
725,SUNIL KUMAR MISHRA,Independent,1134,2,1136,S2439
726,SHANKAR SUMAN TIVARI,Independent,1128,1,1129,S2439
727,DURGESH KUMAR,Rastriya Atal Janta Party,1113,3,1116,S2439
728,RAM KUMAR YADAV,Socialist Unity Centre Of India (COMMUNIST),1070,1,1071,S2439
729,SHIV PAL PATEL,Independent,1025,5,1030,S2439
730,DHARMENDRA TIWARI,Log Party,992,1,993,S2439
731,JOKHU PATEL,Sardar Patel Siddhant Party,969,2,971,S2439
732,SHRAWAN KUMAR TRIPATHI,Independent,849,2,851,S2439
733,DHYAN SINGH,Independent,675,3,678,S2439
734,PRAMOD KUMAR,Independent,672,2,674,S2439
735,MOHRAM ALI,Independent,501,2,503,S2439
736,NOTA,None of the Above,2869,22,2891,S2439
737,LUMBARAM,Bharatiya Janata Party,793705,3078,796783,S2018
738,VAIBHAV GEHLOT,Indian National Congress,592204,3036,595240,S2018
739,OTARAM,Bharat Adivasi Party,10077,32,10109,S2018
740,SHAKUR,Independent,9866,6,9872,S2018
741,MOTI LAL,Aazad Samaj Party (Kanshi Ram),4579,7,4586,S2018
742,RAMESH KUMAR BHANDARI,Independent,3909,1,3910,S2018
743,DEVARAM,Independent,3126,8,3134,S2018
744,KALURAM MEGHWAL,Independent,2258,5,2263,S2018
745,DINESH SINGH,Independent,2094,11,2105,S2018
746,TIKMA RAM BHATI,Bheem Tribal Congress,1653,7,1660,S2018
747,DALARAM,Independent,1493,15,1508,S2018
748,FOJARAM,Indian Peoples Green Party,1493,4,1497,S2018
749,NOTA,None of the Above,18439,20,18459,S2018
750,GURMEET SINGH MEET HAYER,Aam Aadmi Party,362791,1294,364085,S1912
751,SUKHPAL SINGH KHAIRA,Indian National Congress,190209,1316,191525,S1912
